createdAt,status,driverName,driverUUID
2023-03-31T18:42:01.169Z,NOTSTARTED,Henry Williamson,d120a7c9-3851-5aee-8c85-4c13da3439a0
2023-03-31T18:42:01.169Z,DRIVING,Mabel Summers,2e2ce584-28f1-5565-bb1f-4193a0d28b61
2023-03-31T23:42:01.169Z,NOTSTARTED,Justin Carson,4846d619-1e85-5e74-8673-0ee77a3c302a
2023-03-31T18:42:01.169Z,PROBLEM,Cecelia Pratt,a9a14291-8598-5b3b-9158-488c5861a5bf
2023-03-31T18:42:01.169Z,NOTSTARTED,Alberta Christensen,be0d7f28-1ae1-520a-b7ff-c43c24f6535a
2023-03-31T18:42:01.169Z,ARRIVED,Sophie Brewer,4bef736b-7968-5d6a-8168-c94337ef5d1f
2023-03-31T22:42:01.169Z,NOTSTARTED,Clara Cortez,77f6ac76-1416-5433-9ada-b95e0eefa615
2023-03-31T18:42:01.169Z,ARRIVED,Lina Morrison,d8ac7fa5-e044-5540-8cd3-71a9ff050a2b
2023-03-31T18:42:01.169Z,DRIVING,Mable Walton,8e232b29-4574-5326-8ff2-e470f6a422a4
2023-03-31T18:42:01.169Z,NOTSTARTED,Fred Andrews,3cb8522a-fe68-57ce-ae8d-5374e441a3da
2023-03-31T18:42:01.169Z,DRIVING,Henry Williamson,d120a7c9-3851-5aee-8c85-4c13da3439a0
2023-03-31T18:42:01.169Z,ARRIVED,Mabel Summers,2e2ce584-28f1-5565-bb1f-4193a0d28b61
2023-03-31T18:42:01.169Z,DRIVING,Justin Carson,4846d619-1e85-5e74-8673-0ee77a3c302a
2023-03-31T18:42:01.169Z,NOTSTARTED,Cecelia Pratt,a9a14291-8598-5b3b-9158-488c5861a5bf
2023-03-31T18:42:01.169Z,DRIVING,Alberta Christensen,be0d7f28-1ae1-520a-b7ff-c43c24f6535a
2023-03-31T18:42:01.169Z,DRIVING,Clara Cortez,77f6ac76-1416-5433-9ada-b95e0eefa615
2023-03-31T18:42:01.169Z,ARRIVED,Mable Walton,8e232b29-4574-5326-8ff2-e470f6a422a4
2023-03-31T18:42:01.169Z,DRIVING,Fred Andrews,3cb8522a-fe68-57ce-ae8d-5374e441a3da
2023-03-31T18:42:01.169Z,PROBLEM,Henry Williamson,d120a7c9-3851-5aee-8c85-4c13da3439a0
2023-03-31T18:42:01.169Z,ARRIVED,Justin Carson,4846d619-1e85-5e74-8673-0ee77a3c302a
2023-03-31T18:42:01.169Z,DRIVING,Cecelia Pratt,a9a14291-8598-5b3b-9158-488c5861a5bf
2023-03-31T18:42:01.169Z,ARRIVED,Alberta Christensen,be0d7f28-1ae1-520a-b7ff-c43c24f6535a
2023-04-01T01:42:01.169Z,NOTSTARTED,Sophie Brewer,4bef736b-7968-5d6a-8168-c94337ef5d1f
2023-03-31T18:42:01.169Z,ARRIVED,Clara Cortez,77f6ac76-1416-5433-9ada-b95e0eefa615
2023-04-01T00:42:01.169Z,NOTSTARTED,Lina Morrison,d8ac7fa5-e044-5540-8cd3-71a9ff050a2b
2023-03-31T18:42:01.169Z,ARRIVED,Fred Andrews,3cb8522a-fe68-57ce-ae8d-5374e441a3da
2023-03-31T18:42:01.169Z,NOTSTARTED,Henry Williamson,d120a7c9-3851-5aee-8c85-4c13da3439a0
2023-03-31T21:42:01.169Z,NOTSTARTED,Mabel Summers,2e2ce584-28f1-5565-bb1f-4193a0d28b61
2023-03-31T18:42:01.169Z,ARRIVED,Cecelia Pratt,a9a14291-8598-5b3b-9158-488c5861a5bf
2023-03-31T18:42:01.169Z,DRIVING,Sophie Brewer,4bef736b-7968-5d6a-8168-c94337ef5d1f
2023-03-31T18:42:01.169Z,DRIVING,Lina Morrison,d8ac7fa5-e044-5540-8cd3-71a9ff050a2b
2023-04-01T01:42:01.169Z,NOTSTARTED,Mable Walton,8e232b29-4574-5326-8ff2-e470f6a422a4
2023-03-31T18:42:01.169Z,DRIVING,Henry Williamson,d120a7c9-3851-5aee-8c85-4c13da3439a0
2023-03-31T18:42:01.169Z,DRIVING,Mabel Summers,2e2ce584-28f1-5565-bb1f-4193a0d28b61
2023-03-31T20:42:01.169Z,NOTSTARTED,Justin Carson,4846d619-1e85-5e74-8673-0ee77a3c302a
2023-04-01T02:42:01.169Z,NOTSTARTED,Alberta Christensen,be0d7f28-1ae1-520a-b7ff-c43c24f6535a
2023-03-31T18:42:01.169Z,ARRIVED,Sophie Brewer,4bef736b-7968-5d6a-8168-c94337ef5d1f
2023-03-31T22:42:01.169Z,NOTSTARTED,Clara Cortez,77f6ac76-1416-5433-9ada-b95e0eefa615
2023-03-31T18:42:01.169Z,ARRIVED,Lina Morrison,d8ac7fa5-e044-5540-8cd3-71a9ff050a2b
2023-03-31T18:42:01.169Z,DRIVING,Mable Walton,8e232b29-4574-5326-8ff2-e470f6a422a4
2023-03-31T21:42:01.170Z,NOTSTARTED,Fred Andrews,3cb8522a-fe68-57ce-ae8d-5374e441a3da
2023-03-31T18:42:01.170Z,ARRIVED,Henry Williamson,d120a7c9-3851-5aee-8c85-4c13da3439a0
2023-03-31T18:42:01.170Z,ARRIVED,Mabel Summers,2e2ce584-28f1-5565-bb1f-4193a0d28b61
2023-03-31T18:42:01.170Z,DRIVING,Justin Carson,4846d619-1e85-5e74-8673-0ee77a3c302a
2023-03-31T22:42:01.170Z,NOTSTARTED,Cecelia Pratt,a9a14291-8598-5b3b-9158-488c5861a5bf
2023-03-31T18:42:01.170Z,DRIVING,Alberta Christensen,be0d7f28-1ae1-520a-b7ff-c43c24f6535a
2023-03-31T18:42:01.170Z,DRIVING,Clara Cortez,77f6ac76-1416-5433-9ada-b95e0eefa615
2023-03-31T18:42:01.170Z,PROBLEM,Mable Walton,8e232b29-4574-5326-8ff2-e470f6a422a4
2023-03-31T18:42:01.170Z,DRIVING,Fred Andrews,3cb8522a-fe68-57ce-ae8d-5374e441a3da
2023-03-31T18:42:01.170Z,ARRIVED,Justin Carson,4846d619-1e85-5e74-8673-0ee77a3c302a
2023-03-31T18:42:01.170Z,DRIVING,Cecelia Pratt,a9a14291-8598-5b3b-9158-488c5861a5bf
2023-03-31T18:42:01.170Z,ARRIVED,Alberta Christensen,be0d7f28-1ae1-520a-b7ff-c43c24f6535a
2023-03-31T23:42:01.170Z,NOTSTARTED,Sophie Brewer,4bef736b-7968-5d6a-8168-c94337ef5d1f
2023-03-31T18:42:01.170Z,ARRIVED,Clara Cortez,77f6ac76-1416-5433-9ada-b95e0eefa615
2023-04-01T01:42:01.170Z,NOTSTARTED,Lina Morrison,d8ac7fa5-e044-5540-8cd3-71a9ff050a2b
2023-03-31T18:42:01.170Z,NOTSTARTED,Mable Walton,8e232b29-4574-5326-8ff2-e470f6a422a4
2023-03-31T18:42:01.170Z,ARRIVED,Fred Andrews,3cb8522a-fe68-57ce-ae8d-5374e441a3da
2023-04-01T01:42:01.170Z,NOTSTARTED,Henry Williamson,d120a7c9-3851-5aee-8c85-4c13da3439a0
2023-04-01T01:42:01.170Z,NOTSTARTED,Mabel Summers,2e2ce584-28f1-5565-bb1f-4193a0d28b61
2023-03-31T18:42:01.170Z,PROBLEM,Cecelia Pratt,a9a14291-8598-5b3b-9158-488c5861a5bf
2023-03-31T18:42:01.170Z,DRIVING,Sophie Brewer,4bef736b-7968-5d6a-8168-c94337ef5d1f
2023-03-31T18:42:01.170Z,DRIVING,Lina Morrison,d8ac7fa5-e044-5540-8cd3-71a9ff050a2b
2023-03-31T18:42:01.170Z,DRIVING,Mable Walton,8e232b29-4574-5326-8ff2-e470f6a422a4
2023-03-31T18:42:01.170Z,DRIVING,Henry Williamson,d120a7c9-3851-5aee-8c85-4c13da3439a0
2023-03-31T18:42:01.170Z,DRIVING,Mabel Summers,2e2ce584-28f1-5565-bb1f-4193a0d28b61
2023-03-31T22:42:01.170Z,NOTSTARTED,Justin Carson,4846d619-1e85-5e74-8673-0ee77a3c302a
2023-03-31T18:42:01.170Z,NOTSTARTED,Cecelia Pratt,a9a14291-8598-5b3b-9158-488c5861a5bf
2023-03-31T23:42:01.170Z,NOTSTARTED,Alberta Christensen,be0d7f28-1ae1-520a-b7ff-c43c24f6535a
2023-03-31T18:42:01.170Z,ARRIVED,Sophie Brewer,4bef736b-7968-5d6a-8168-c94337ef5d1f
2023-04-01T02:42:01.170Z,NOTSTARTED,Clara Cortez,77f6ac76-1416-5433-9ada-b95e0eefa615
2023-03-31T18:42:01.170Z,ARRIVED,Lina Morrison,d8ac7fa5-e044-5540-8cd3-71a9ff050a2b
2023-03-31T18:42:01.170Z,PROBLEM,Mable Walton,8e232b29-4574-5326-8ff2-e470f6a422a4
2023-04-01T02:42:01.170Z,NOTSTARTED,Fred Andrews,3cb8522a-fe68-57ce-ae8d-5374e441a3da
2023-03-31T18:42:01.170Z,ARRIVED,Henry Williamson,d120a7c9-3851-5aee-8c85-4c13da3439a0
2023-03-31T18:42:01.170Z,PROBLEM,Mabel Summers,2e2ce584-28f1-5565-bb1f-4193a0d28b61
2023-03-31T18:42:01.170Z,DRIVING,Justin Carson,4846d619-1e85-5e74-8673-0ee77a3c302a
2023-03-31T18:42:01.170Z,DRIVING,Cecelia Pratt,a9a14291-8598-5b3b-9158-488c5861a5bf
2023-03-31T18:42:01.170Z,DRIVING,Alberta Christensen,be0d7f28-1ae1-520a-b7ff-c43c24f6535a
2023-03-31T18:42:01.170Z,DRIVING,Clara Cortez,77f6ac76-1416-5433-9ada-b95e0eefa615
2023-03-31T18:42:01.170Z,NOTSTARTED,Mable Walton,8e232b29-4574-5326-8ff2-e470f6a422a4
2023-03-31T18:42:01.170Z,DRIVING,Fred Andrews,3cb8522a-fe68-57ce-ae8d-5374e441a3da
2023-03-31T18:42:01.170Z,NOTSTARTED,Mabel Summers,2e2ce584-28f1-5565-bb1f-4193a0d28b61
2023-03-31T18:42:01.170Z,PROBLEM,Justin Carson,4846d619-1e85-5e74-8673-0ee77a3c302a
2023-03-31T18:42:01.170Z,ARRIVED,Cecelia Pratt,a9a14291-8598-5b3b-9158-488c5861a5bf
2023-03-31T18:42:01.170Z,ARRIVED,Alberta Christensen,be0d7f28-1ae1-520a-b7ff-c43c24f6535a
2023-04-01T01:42:01.170Z,NOTSTARTED,Sophie Brewer,4bef736b-7968-5d6a-8168-c94337ef5d1f
2023-03-31T18:42:01.170Z,ARRIVED,Clara Cortez,77f6ac76-1416-5433-9ada-b95e0eefa615
2023-03-31T21:42:01.170Z,NOTSTARTED,Lina Morrison,d8ac7fa5-e044-5540-8cd3-71a9ff050a2b
2023-03-31T18:42:01.170Z,DRIVING,Mable Walton,8e232b29-4574-5326-8ff2-e470f6a422a4
2023-03-31T18:42:01.170Z,ARRIVED,Fred Andrews,3cb8522a-fe68-57ce-ae8d-5374e441a3da
2023-04-01T01:42:01.170Z,NOTSTARTED,Henry Williamson,d120a7c9-3851-5aee-8c85-4c13da3439a0
2023-03-31T18:42:01.170Z,DRIVING,Mabel Summers,2e2ce584-28f1-5565-bb1f-4193a0d28b61
2023-03-31T18:42:01.170Z,NOTSTARTED,Justin Carson,4846d619-1e85-5e74-8673-0ee77a3c302a
2023-03-31T18:42:01.170Z,DRIVING,Sophie Brewer,4bef736b-7968-5d6a-8168-c94337ef5d1f
2023-03-31T18:42:01.170Z,DRIVING,Lina Morrison,d8ac7fa5-e044-5540-8cd3-71a9ff050a2b
2023-03-31T18:42:01.170Z,ARRIVED,Mable Walton,8e232b29-4574-5326-8ff2-e470f6a422a4
2023-03-31T18:42:01.170Z,DRIVING,Henry Williamson,d120a7c9-3851-5aee-8c85-4c13da3439a0
2023-03-31T18:42:01.170Z,PROBLEM,Mabel Summers,2e2ce584-28f1-5565-bb1f-4193a0d28b61
2023-03-31T18:42:01.170Z,DRIVING,Justin Carson,4846d619-1e85-5e74-8673-0ee77a3c302a
2023-04-01T01:42:01.170Z,NOTSTARTED,Cecelia Pratt,a9a14291-8598-5b3b-9158-488c5861a5bf
2023-04-01T00:42:01.170Z,NOTSTARTED,Alberta Christensen,be0d7f28-1ae1-520a-b7ff-c43c24f6535a
2023-03-31T18:42:01.170Z,PROBLEM,Sophie Brewer,4bef736b-7968-5d6a-8168-c94337ef5d1f
2023-04-01T00:42:01.170Z,NOTSTARTED,Clara Cortez,77f6ac76-1416-5433-9ada-b95e0eefa615
2023-03-31T18:42:01.170Z,ARRIVED,Lina Morrison,d8ac7fa5-e044-5540-8cd3-71a9ff050a2b
2023-04-01T02:42:01.170Z,NOTSTARTED,Fred Andrews,3cb8522a-fe68-57ce-ae8d-5374e441a3da
2023-03-31T18:42:01.170Z,ARRIVED,Henry Williamson,d120a7c9-3851-5aee-8c85-4c13da3439a0
2023-03-31T18:42:01.170Z,NOTSTARTED,Mabel Summers,2e2ce584-28f1-5565-bb1f-4193a0d28b61
2023-03-31T18:42:01.170Z,ARRIVED,Justin Carson,4846d619-1e85-5e74-8673-0ee77a3c302a
2023-03-31T18:42:01.170Z,DRIVING,Cecelia Pratt,a9a14291-8598-5b3b-9158-488c5861a5bf
2023-03-31T18:42:01.170Z,DRIVING,Alberta Christensen,be0d7f28-1ae1-520a-b7ff-c43c24f6535a
2023-03-31T18:42:01.170Z,NOTSTARTED,Sophie Brewer,4bef736b-7968-5d6a-8168-c94337ef5d1f
2023-03-31T18:42:01.170Z,DRIVING,Clara Cortez,77f6ac76-1416-5433-9ada-b95e0eefa615
2023-03-31T23:42:01.170Z,NOTSTARTED,Mable Walton,8e232b29-4574-5326-8ff2-e470f6a422a4
2023-03-31T18:42:01.170Z,DRIVING,Fred Andrews,3cb8522a-fe68-57ce-ae8d-5374e441a3da
2023-03-31T18:42:01.170Z,DRIVING,Mabel Summers,2e2ce584-28f1-5565-bb1f-4193a0d28b61
2023-03-31T18:42:01.170Z,ARRIVED,Cecelia Pratt,a9a14291-8598-5b3b-9158-488c5861a5bf
2023-03-31T18:42:01.170Z,ARRIVED,Alberta Christensen,be0d7f28-1ae1-520a-b7ff-c43c24f6535a
2023-03-31T18:42:01.170Z,DRIVING,Sophie Brewer,4bef736b-7968-5d6a-8168-c94337ef5d1f
2023-03-31T18:42:01.170Z,ARRIVED,Clara Cortez,77f6ac76-1416-5433-9ada-b95e0eefa615
2023-03-31T20:42:01.170Z,NOTSTARTED,Lina Morrison,d8ac7fa5-e044-5540-8cd3-71a9ff050a2b
2023-03-31T18:42:01.170Z,DRIVING,Mable Walton,8e232b29-4574-5326-8ff2-e470f6a422a4
2023-03-31T18:42:01.170Z,ARRIVED,Fred Andrews,3cb8522a-fe68-57ce-ae8d-5374e441a3da
2023-04-01T01:42:01.170Z,NOTSTARTED,Henry Williamson,d120a7c9-3851-5aee-8c85-4c13da3439a0
2023-03-31T18:42:01.170Z,ARRIVED,Mabel Summers,2e2ce584-28f1-5565-bb1f-4193a0d28b61
2023-04-01T00:42:01.170Z,NOTSTARTED,Justin Carson,4846d619-1e85-5e74-8673-0ee77a3c302a
2023-03-31T18:42:01.170Z,ARRIVED,Sophie Brewer,4bef736b-7968-5d6a-8168-c94337ef5d1f
2023-03-31T18:42:01.170Z,DRIVING,Lina Morrison,d8ac7fa5-e044-5540-8cd3-71a9ff050a2b
2023-03-31T18:42:01.170Z,PROBLEM,Mable Walton,8e232b29-4574-5326-8ff2-e470f6a422a4
2023-03-31T18:42:01.170Z,DRIVING,Henry Williamson,d120a7c9-3851-5aee-8c85-4c13da3439a0
2023-03-31T18:42:01.170Z,DRIVING,Justin Carson,4846d619-1e85-5e74-8673-0ee77a3c302a
2023-03-31T21:42:01.170Z,NOTSTARTED,Cecelia Pratt,a9a14291-8598-5b3b-9158-488c5861a5bf
2023-03-31T22:42:01.170Z,NOTSTARTED,Alberta Christensen,be0d7f28-1ae1-520a-b7ff-c43c24f6535a
2023-03-31T23:42:01.170Z,NOTSTARTED,Clara Cortez,77f6ac76-1416-5433-9ada-b95e0eefa615
2023-03-31T18:42:01.170Z,ARRIVED,Lina Morrison,d8ac7fa5-e044-5540-8cd3-71a9ff050a2b
2023-03-31T18:42:01.170Z,NOTSTARTED,Mable Walton,8e232b29-4574-5326-8ff2-e470f6a422a4
2023-03-31T22:42:01.170Z,NOTSTARTED,Fred Andrews,3cb8522a-fe68-57ce-ae8d-5374e441a3da
2023-03-31T18:42:01.170Z,PROBLEM,Henry Williamson,d120a7c9-3851-5aee-8c85-4c13da3439a0
2023-04-01T02:42:01.170Z,NOTSTARTED,Mabel Summers,2e2ce584-28f1-5565-bb1f-4193a0d28b61
2023-03-31T18:42:01.170Z,ARRIVED,Justin Carson,4846d619-1e85-5e74-8673-0ee77a3c302a
2023-03-31T18:42:01.170Z,DRIVING,Cecelia Pratt,a9a14291-8598-5b3b-9158-488c5861a5bf
2023-03-31T18:42:01.170Z,DRIVING,Alberta Christensen,be0d7f28-1ae1-520a-b7ff-c43c24f6535a
2023-03-31T23:42:01.170Z,NOTSTARTED,Sophie Brewer,4bef736b-7968-5d6a-8168-c94337ef5d1f
2023-03-31T18:42:01.170Z,DRIVING,Clara Cortez,77f6ac76-1416-5433-9ada-b95e0eefa615
2023-03-31T18:42:01.170Z,DRIVING,Mable Walton,8e232b29-4574-5326-8ff2-e470f6a422a4
2023-03-31T18:42:01.170Z,DRIVING,Fred Andrews,3cb8522a-fe68-57ce-ae8d-5374e441a3da
2023-03-31T18:42:01.170Z,NOTSTARTED,Henry Williamson,d120a7c9-3851-5aee-8c85-4c13da3439a0
2023-03-31T18:42:01.170Z,DRIVING,Mabel Summers,2e2ce584-28f1-5565-bb1f-4193a0d28b61
2023-03-31T18:42:01.170Z,ARRIVED,Cecelia Pratt,a9a14291-8598-5b3b-9158-488c5861a5bf
2023-03-31T18:42:01.170Z,ARRIVED,Alberta Christensen,be0d7f28-1ae1-520a-b7ff-c43c24f6535a
2023-03-31T18:42:01.170Z,DRIVING,Sophie Brewer,4bef736b-7968-5d6a-8168-c94337ef5d1f
2023-03-31T18:42:01.170Z,ARRIVED,Clara Cortez,77f6ac76-1416-5433-9ada-b95e0eefa615
2023-03-31T22:42:01.170Z,NOTSTARTED,Lina Morrison,d8ac7fa5-e044-5540-8cd3-71a9ff050a2b
2023-03-31T18:42:01.170Z,ARRIVED,Mable Walton,8e232b29-4574-5326-8ff2-e470f6a422a4
2023-03-31T18:42:01.170Z,ARRIVED,Fred Andrews,3cb8522a-fe68-57ce-ae8d-5374e441a3da
2023-03-31T18:42:01.170Z,DRIVING,Henry Williamson,d120a7c9-3851-5aee-8c85-4c13da3439a0
2023-03-31T18:42:01.170Z,ARRIVED,Mabel Summers,2e2ce584-28f1-5565-bb1f-4193a0d28b61
2023-04-01T01:42:01.170Z,NOTSTARTED,Justin Carson,4846d619-1e85-5e74-8673-0ee77a3c302a
2023-03-31T18:42:01.170Z,PROBLEM,Sophie Brewer,4bef736b-7968-5d6a-8168-c94337ef5d1f
2023-03-31T18:42:01.170Z,DRIVING,Lina Morrison,d8ac7fa5-e044-5540-8cd3-71a9ff050a2b
2023-03-31T18:42:01.170Z,ARRIVED,Henry Williamson,d120a7c9-3851-5aee-8c85-4c13da3439a0
2023-03-31T18:42:01.170Z,DRIVING,Justin Carson,4846d619-1e85-5e74-8673-0ee77a3c302a
2023-04-01T00:42:01.170Z,NOTSTARTED,Cecelia Pratt,a9a14291-8598-5b3b-9158-488c5861a5bf
2023-04-01T02:42:01.170Z,NOTSTARTED,Alberta Christensen,be0d7f28-1ae1-520a-b7ff-c43c24f6535a
2023-03-31T18:42:01.170Z,NOTSTARTED,Sophie Brewer,4bef736b-7968-5d6a-8168-c94337ef5d1f
2023-04-01T01:42:01.170Z,NOTSTARTED,Clara Cortez,77f6ac76-1416-5433-9ada-b95e0eefa615
2023-03-31T18:42:01.170Z,ARRIVED,Lina Morrison,d8ac7fa5-e044-5540-8cd3-71a9ff050a2b
2023-04-01T01:42:01.170Z,NOTSTARTED,Mable Walton,8e232b29-4574-5326-8ff2-e470f6a422a4
2023-04-01T01:42:01.170Z,NOTSTARTED,Fred Andrews,3cb8522a-fe68-57ce-ae8d-5374e441a3da
2023-03-31T20:42:01.170Z,NOTSTARTED,Mabel Summers,2e2ce584-28f1-5565-bb1f-4193a0d28b61
2023-03-31T18:42:01.170Z,ARRIVED,Justin Carson,4846d619-1e85-5e74-8673-0ee77a3c302a
2023-03-31T18:42:01.170Z,DRIVING,Cecelia Pratt,a9a14291-8598-5b3b-9158-488c5861a5bf
2023-03-31T18:42:01.170Z,DRIVING,Alberta Christensen,be0d7f28-1ae1-520a-b7ff-c43c24f6535a
2023-03-31T18:42:01.170Z,DRIVING,Sophie Brewer,4bef736b-7968-5d6a-8168-c94337ef5d1f
2023-03-31T18:42:01.170Z,DRIVING,Clara Cortez,77f6ac76-1416-5433-9ada-b95e0eefa615
2023-03-31T18:42:01.170Z,DRIVING,Mable Walton,8e232b29-4574-5326-8ff2-e470f6a422a4
2023-03-31T18:42:01.170Z,DRIVING,Fred Andrews,3cb8522a-fe68-57ce-ae8d-5374e441a3da
2023-04-01T02:42:01.170Z,NOTSTARTED,Henry Williamson,d120a7c9-3851-5aee-8c85-4c13da3439a0
2023-03-31T18:42:01.170Z,DRIVING,Mabel Summers,2e2ce584-28f1-5565-bb1f-4193a0d28b61
2023-03-31T18:42:01.170Z,ARRIVED,Cecelia Pratt,a9a14291-8598-5b3b-9158-488c5861a5bf
2023-03-31T18:42:01.170Z,ARRIVED,Alberta Christensen,be0d7f28-1ae1-520a-b7ff-c43c24f6535a
2023-03-31T18:42:01.170Z,ARRIVED,Sophie Brewer,4bef736b-7968-5d6a-8168-c94337ef5d1f
2023-03-31T18:42:01.170Z,PROBLEM,Clara Cortez,77f6ac76-1416-5433-9ada-b95e0eefa615
2023-03-31T21:42:01.170Z,NOTSTARTED,Lina Morrison,d8ac7fa5-e044-5540-8cd3-71a9ff050a2b
2023-03-31T18:42:01.170Z,ARRIVED,Mable Walton,8e232b29-4574-5326-8ff2-e470f6a422a4
2023-03-31T18:42:01.170Z,ARRIVED,Fred Andrews,3cb8522a-fe68-57ce-ae8d-5374e441a3da
2023-03-31T18:42:01.170Z,DRIVING,Henry Williamson,d120a7c9-3851-5aee-8c85-4c13da3439a0
2023-03-31T18:42:01.170Z,PROBLEM,Mabel Summers,2e2ce584-28f1-5565-bb1f-4193a0d28b61
2023-03-31T23:42:01.170Z,NOTSTARTED,Justin Carson,4846d619-1e85-5e74-8673-0ee77a3c302a
2023-03-31T18:42:01.170Z,NOTSTARTED,Clara Cortez,77f6ac76-1416-5433-9ada-b95e0eefa615
2023-03-31T18:42:01.170Z,DRIVING,Lina Morrison,d8ac7fa5-e044-5540-8cd3-71a9ff050a2b
2023-03-31T18:42:01.170Z,PROBLEM,Henry Williamson,d120a7c9-3851-5aee-8c85-4c13da3439a0
2023-03-31T18:42:01.170Z,NOTSTARTED,Mabel Summers,2e2ce584-28f1-5565-bb1f-4193a0d28b61
2023-03-31T18:42:01.170Z,DRIVING,Justin Carson,4846d619-1e85-5e74-8673-0ee77a3c302a
2023-04-01T02:42:01.170Z,NOTSTARTED,Cecelia Pratt,a9a14291-8598-5b3b-9158-488c5861a5bf
2023-04-01T02:42:01.170Z,NOTSTARTED,Alberta Christensen,be0d7f28-1ae1-520a-b7ff-c43c24f6535a
2023-03-31T21:42:01.170Z,NOTSTARTED,Sophie Brewer,4bef736b-7968-5d6a-8168-c94337ef5d1f
2023-03-31T18:42:01.170Z,DRIVING,Clara Cortez,77f6ac76-1416-5433-9ada-b95e0eefa615
2023-03-31T18:42:01.170Z,ARRIVED,Lina Morrison,d8ac7fa5-e044-5540-8cd3-71a9ff050a2b
2023-03-31T23:42:01.170Z,NOTSTARTED,Mable Walton,8e232b29-4574-5326-8ff2-e470f6a422a4
2023-04-01T01:42:01.170Z,NOTSTARTED,Fred Andrews,3cb8522a-fe68-57ce-ae8d-5374e441a3da
2023-03-31T18:42:01.170Z,NOTSTARTED,Henry Williamson,d120a7c9-3851-5aee-8c85-4c13da3439a0
2023-03-31T18:42:01.170Z,DRIVING,Mabel Summers,2e2ce584-28f1-5565-bb1f-4193a0d28b61
2023-03-31T18:42:01.170Z,PROBLEM,Justin Carson,4846d619-1e85-5e74-8673-0ee77a3c302a
2023-03-31T18:42:01.170Z,DRIVING,Cecelia Pratt,a9a14291-8598-5b3b-9158-488c5861a5bf
2023-03-31T18:42:01.170Z,DRIVING,Alberta Christensen,be0d7f28-1ae1-520a-b7ff-c43c24f6535a
2023-03-31T18:42:01.170Z,DRIVING,Sophie Brewer,4bef736b-7968-5d6a-8168-c94337ef5d1f
2023-03-31T18:42:01.170Z,ARRIVED,Clara Cortez,77f6ac76-1416-5433-9ada-b95e0eefa615
2023-03-31T18:42:01.170Z,DRIVING,Mable Walton,8e232b29-4574-5326-8ff2-e470f6a422a4
2023-03-31T18:42:01.170Z,DRIVING,Fred Andrews,3cb8522a-fe68-57ce-ae8d-5374e441a3da
2023-03-31T18:42:01.170Z,DRIVING,Henry Williamson,d120a7c9-3851-5aee-8c85-4c13da3439a0
2023-03-31T18:42:01.170Z,PROBLEM,Mabel Summers,2e2ce584-28f1-5565-bb1f-4193a0d28b61
2023-03-31T18:42:01.170Z,NOTSTARTED,Justin Carson,4846d619-1e85-5e74-8673-0ee77a3c302a
2023-03-31T18:42:01.170Z,ARRIVED,Cecelia Pratt,a9a14291-8598-5b3b-9158-488c5861a5bf
2023-03-31T18:42:01.170Z,ARRIVED,Alberta Christensen,be0d7f28-1ae1-520a-b7ff-c43c24f6535a
2023-03-31T18:42:01.170Z,ARRIVED,Sophie Brewer,4bef736b-7968-5d6a-8168-c94337ef5d1f
2023-04-01T01:42:01.170Z,NOTSTARTED,Lina Morrison,d8ac7fa5-e044-5540-8cd3-71a9ff050a2b
2023-03-31T18:42:01.170Z,ARRIVED,Mable Walton,8e232b29-4574-5326-8ff2-e470f6a422a4
2023-03-31T18:42:01.170Z,ARRIVED,Fred Andrews,3cb8522a-fe68-57ce-ae8d-5374e441a3da
2023-03-31T18:42:01.170Z,ARRIVED,Henry Williamson,d120a7c9-3851-5aee-8c85-4c13da3439a0
2023-03-31T18:42:01.170Z,NOTSTARTED,Mabel Summers,2e2ce584-28f1-5565-bb1f-4193a0d28b61
2023-03-31T18:42:01.170Z,DRIVING,Justin Carson,4846d619-1e85-5e74-8673-0ee77a3c302a
2023-04-01T01:42:01.170Z,NOTSTARTED,Clara Cortez,77f6ac76-1416-5433-9ada-b95e0eefa615
2023-03-31T18:42:01.170Z,DRIVING,Lina Morrison,d8ac7fa5-e044-5540-8cd3-71a9ff050a2b
2023-03-31T18:42:01.170Z,DRIVING,Mabel Summers,2e2ce584-28f1-5565-bb1f-4193a0d28b61
2023-03-31T18:42:01.170Z,ARRIVED,Justin Carson,4846d619-1e85-5e74-8673-0ee77a3c302a
2023-04-01T00:42:01.170Z,NOTSTARTED,Cecelia Pratt,a9a14291-8598-5b3b-9158-488c5861a5bf
2023-04-01T00:42:01.170Z,NOTSTARTED,Alberta Christensen,be0d7f28-1ae1-520a-b7ff-c43c24f6535a
2023-03-31T23:42:01.170Z,NOTSTARTED,Sophie Brewer,4bef736b-7968-5d6a-8168-c94337ef5d1f
2023-03-31T18:42:01.170Z,DRIVING,Clara Cortez,77f6ac76-1416-5433-9ada-b95e0eefa615
2023-03-31T18:42:01.170Z,ARRIVED,Lina Morrison,d8ac7fa5-e044-5540-8cd3-71a9ff050a2b
2023-04-01T00:42:01.170Z,NOTSTARTED,Mable Walton,8e232b29-4574-5326-8ff2-e470f6a422a4
2023-03-31T22:42:01.170Z,NOTSTARTED,Fred Andrews,3cb8522a-fe68-57ce-ae8d-5374e441a3da
2023-03-31T20:42:01.170Z,NOTSTARTED,Henry Williamson,d120a7c9-3851-5aee-8c85-4c13da3439a0
